irr,temp,iph,isat,rsh,a
450.0,65.0,3.997095309842606,9.242686500957387e-08,455.9846656887033,0.030125720698850177
450.0,70.0,4.005658809842606,1.7692662819083547e-07,455.9846656887033,0.030571169770251188
450.0,75.0,4.014222309842606,3.3262969667003873e-07,455.9846656887033,0.0310166188416522
450.0,80.0,4.022785809842605,6.146533826906791e-07,455.9846656887033,0.031462067913053206
450.0,85.0,4.031349309842605,1.1171495758969728e-06,455.9846656887033,0.03190751698445421
500.0,20.0,4.355582010936228,1.0241864247342405e-10,410.38619911983295,0.026116679056241102
500.0,25.0,4.365097010936228,2.4065929917088824e-10,410.38619911983295,0.026562128127642113
500.0,30.0,4.374612010936229,5.502343834098516e-10,410.38619911983295,0.027007577199043124
500.0,35.0,4.384127010936228,1.2257068679340356e-09,410.38619911983295,0.02745302627044413
500.0,40.0,4.393642010936229,2.6635161381476247e-09,410.38619911983295,0.027898475341845138
500.0,45.0,4.403157010936228,5.6527053288061965e-09,410.38619911983295,0.02834392441324615
500.0,50.0,4.4126720109362285,1.1729006027729503e-08,410.38619911983295,0.028789373484647152
